"t_id","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","sums","kinetic"
1567,8,7,9,10,7,9,1,8,7,9,0,10,7,8,6,4,9,8,8,8,2,11.7668091975818,0.174603174603175
6664,9,9,10,9,2,5,3,4,3,2,1,8,4,7,9,3,2,4,3,9,4,7.49689020304805,0.160997732426304
2483,5,1,5,3,2,4,7,7,5,7,5,3,3,6,2,8,8,7,3,1,3,4.98783288506564,0.160997732426304
5820,5,3,8,1,3,0,9,7,1,6,10,1,9,6,5,9,2,5,8,3,9,7.64103406228105,0.124716553287982
1032,7,5,9,5,8,10,5,1,8,5,1,7,9,8,1,0,3,5,2,4,1,7.05682196691174,0.142857142857143
8748,5,8,10,5,9,8,4,3,7,4,8,7,8,5,9,1,4,3,10,7,9,9.82528527027737,0.138321995464853
12743,1,2,2,5,5,9,2,9,3,5,3,3,1,1,7,8,10,1,6,5,4,5.32685051068515,0.133786848072562
206,5,5,7,6,1,0,4,5,2,1,8,5,6,9,5,4,2,5,7,5,7,5.3324539493988,0.174603174603175
263,4,2,7,7,8,9,3,4,7,3,0,7,8,8,0,4,3,3,1,1,1,5.56299012747495,0.147392290249433
9967,5,4,4,7,3,4,3,7,6,8,2,7,1,4,7,5,8,8,3,6,2,6.20115470801878,0.142857142857143
3506,7,0,9,6,8,9,2,4,9,6,1,8,10,9,0,3,8,7,2,0,2,8.03327618476402,0.124716553287982
8376,5,1,6,3,4,3,5,7,1,7,6,6,6,5,1,4,4,1,7,1,5,4.67277264322527,0.179138321995465
5433,8,2,4,8,5,5,2,6,6,9,7,9,3,3,4,4,7,9,4,3,5,6.85498292314113,0.133786848072562
2397,1,3,1,5,5,5,9,9,2,8,3,3,1,0,1,10,6,4,9,0,4,5.72364789978393,0.124716553287982
10543,10,5,7,9,9,7,1,1,9,6,2,10,9,9,7,0,5,6,2,5,2,8.99304506388049,0.147392290249433
7345,5,2,6,1,0,1,2,2,1,0,6,3,4,2,7,6,0,1,7,7,8,3.88940727824634,0.142857142857143
8090,3,7,0,1,2,1,1,1,1,2,4,0,1,3,1,1,2,3,9,3,8,2.51463498508468,0.219954648526077
688,1,3,2,0,0,1,4,7,1,0,7,0,1,1,2,8,2,2,4,5,8,3.18100507169894,0.160997732426304
10617,4,4,7,9,7,7,3,7,7,5,1,5,10,9,2,5,7,8,1,3,2,7.59022478790418,0.151927437641723
11074,8,10,4,4,8,4,6,8,10,9,8,4,5,9,9,8,5,9,6,9,9,11.9880494148832,0.201814058956916
10353,10,9,9,7,10,10,2,1,9,8,2,10,9,9,7,0,8,9,3,9,3,11.9052625252615,0.188208616780045
3944,4,2,3,3,3,3,8,2,3,2,9,3,7,8,3,4,2,4,10,2,8,5.44508962674863,0.215419501133787
12889,6,6,3,10,6,6,2,7,7,4,5,7,9,8,5,5,6,5,4,5,4,7.47284335524224,0.165532879818594
7399,4,6,5,7,5,4,7,8,2,5,6,7,4,3,6,7,2,2,8,7,6,6.36308345343255,0.165532879818594
12523,7,9,8,9,10,8,7,7,7,4,1,9,8,6,8,8,4,2,8,9,1,10.5928081991424,0.179138321995465
13500,10,10,8,10,1,1,1,1,0,1,1,10,8,7,9,0,3,0,0,10,0,7.61579472801657,0.210884353741497
9244,1,2,4,5,7,5,6,9,1,2,1,3,5,5,1,6,2,1,3,1,1,3.52384453314005,0.192743764172336
12353,2,3,1,3,5,6,7,7,2,9,8,5,2,2,3,8,8,8,9,2,8,7.12207207381471,0.165532879818594
3602,2,3,5,5,2,2,5,7,3,2,5,3,4,2,3,6,3,3,5,3,4,3.4598048514165,0.238095238095238
8843,10,4,5,9,2,5,1,3,3,2,5,10,1,5,5,2,2,5,7,4,8,5.96242082363158,0.160997732426304
3376,10,7,1,9,4,4,6,1,4,10,6,10,2,2,9,3,7,7,7,8,6,9.05981619114762,0.129251700680272
4408,8,8,6,8,10,9,3,3,10,5,6,9,8,8,9,3,3,4,5,9,3,10.2711706009867,0.179138321995465
11560,5,3,7,7,4,4,4,5,4,5,2,7,6,5,2,5,7,7,2,4,3,5.02564147958931,0.201814058956916
11125,6,7,8,9,8,8,0,3,7,5,1,7,4,7,1,2,2,4,9,3,5,7.05995022066744,0.115646258503401
8615,5,5,5,7,6,4,7,9,5,9,10,4,2,7,3,9,7,9,10,6,10,10.2868863302128,0.151927437641723
4534,9,3,7,8,7,7,6,5,8,4,3,8,7,7,5,7,5,5,2,2,4,7.56061488999216,0.170068027210884
7468,4,2,3,1,4,5,6,8,0,2,2,2,3,3,4,5,3,2,1,2,3,2.52613062698118,0.183673469387755
8171,8,4,3,8,1,2,5,4,3,2,6,6,1,2,4,6,3,3,6,5,7,4.56118950617533,0.142857142857143
1725,1,6,2,0,0,0,7,9,1,5,7,0,1,1,5,9,4,5,5,7,7,5.12067839882953,0.160997732426304
4661,3,5,3,5,4,4,6,6,3,1,5,4,6,5,3,5,2,2,3,4,4,3.85680823290696,0.201814058956916
5399,10,1,8,10,10,9,3,1,10,6,4,9,8,7,2,1,7,5,0,1,3,8.80480716716348,0.120181405895692
260,9,1,7,6,2,2,1,1,3,2,0,8,9,10,3,0,3,0,1,2,1,4.59726951969205,0.151927437641723
2517,6,2,3,7,6,6,1,0,5,4,3,6,2,5,4,1,5,2,2,4,3,3.73604658301133,0.147392290249433
12204,6,9,10,7,4,3,2,8,5,2,10,7,9,9,10,8,1,4,9,9,9,11.45200947198,0.147392290249433
1826,9,9,4,4,3,4,10,3,5,1,7,6,2,3,6,4,7,4,8,9,10,7.79380444772797,0.133786848072562
4536,3,6,3,1,4,1,9,6,3,2,6,7,5,4,5,2,0,1,7,3,7,4.66902161141449,0.129251700680272
1862,9,8,1,4,6,1,5,1,7,8,9,7,3,1,8,1,6,8,10,9,10,8.96628469457922,0.147392290249433
1803,6,4,0,0,7,6,7,8,6,7,5,4,1,7,7,7,8,9,3,8,6,7.79888434293372,0.165532879818594
12733,3,3,5,6,9,8,5,8,4,10,2,5,4,4,2,5,10,8,2,3,2,6.88478441392169,0.147392290249433
2328,4,5,0,1,6,2,7,3,5,6,6,5,0,1,2,4,7,7,8,5,8,5.33993755048153,0.124716553287982
4439,1,8,1,1,4,0,10,8,1,9,9,4,2,1,9,6,9,7,9,7,3,8.12771557768696,0.151927437641723
7064,4,8,7,7,7,9,1,5,7,5,4,7,9,7,9,7,7,4,8,9,3,9.79994956901033,0.224489795918367
10713,0,10,6,5,2,4,8,10,1,3,3,1,1,1,9,9,5,2,6,10,5,7.1668009179642,0.120181405895692
8053,10,3,7,8,8,8,2,2,9,10,5,8,4,3,2,2,10,9,7,1,5,9.3256821064465,0.133786848072562
6270,9,9,9,7,9,8,3,2,9,5,4,9,8,7,8,1,8,7,6,9,6,10.7856450309341,0.188208616780045
10059,10,7,8,8,10,6,3,1,4,10,5,10,6,0,2,1,10,9,7,7,5,9.70809669602869,0.124716553287982
778,5,2,9,8,9,9,2,4,9,7,6,7,8,6,0,5,6,7,5,1,9,8.80632228228961,0.142857142857143
10825,1,0,8,1,0,2,9,9,0,9,3,0,8,8,0,9,9,7,1,0,2,6.85916892762411,0.192743764172336
13190,1,3,6,2,8,7,8,9,6,9,5,2,6,5,4,8,8,6,6,3,5,7.56124543121845,0.147392290249433
9503,6,5,7,4,10,9,2,0,8,10,5,9,9,9,3,0,10,4,3,1,3,8.62509070674886,0.115646258503401
8051,4,7,5,4,7,6,2,4,7,4,9,5,5,5,9,3,5,2,9,8,8,7.71759908907115,0.156462585034014
9110,4,4,2,3,1,1,8,8,4,5,5,4,1,3,6,8,7,6,8,7,7,6.07229517019855,0.142857142857143
5139,7,2,7,8,10,9,5,3,7,10,6,9,9,8,1,4,9,7,8,1,6,10.373261832455,0.129251700680272
1453,8,7,8,2,3,2,3,5,0,10,3,2,7,7,6,2,10,10,3,6,4,7.29522864294572,0.138321995464853
3385,1,7,2,4,3,5,4,7,1,7,8,3,2,0,5,5,7,2,8,6,8,5.6769239544132,0.129251700680272
1717,7,8,8,6,8,8,3,2,8,4,9,5,6,7,7,1,2,5,6,8,7,8.50241920840145,0.165532879818594
2264,0,5,0,1,1,2,10,6,1,2,7,0,1,0,5,8,3,6,7,4,8,5.02560753341326,0.124716553287982
7510,4,5,3,0,6,5,9,1,2,8,3,3,2,0,7,3,8,5,2,5,1,4.62364335989839,0.129251700680272
10431,5,4,1,5,7,1,5,6,7,4,9,6,6,5,3,4,0,6,7,5,6,5.91090613587867,0.170068027210884
5871,6,8,6,6,1,1,3,3,4,2,9,7,5,8,9,1,1,8,9,10,10,8.52378956975125,0.124716553287982
10048,2,7,2,3,3,4,8,5,2,8,5,2,1,1,6,7,10,3,4,6,8,5.85187204718704,0.124716553287982
5385,7,5,3,3,7,3,2,1,7,9,6,5,3,5,6,1,7,8,5,5,6,5.94376506647435,0.165532879818594
5934,7,8,3,2,4,2,3,1,6,8,4,4,3,4,8,1,7,8,3,8,3,5.70231349653301,0.179138321995465
7528,7,3,2,5,3,2,5,5,4,3,6,6,3,5,6,3,2,7,7,6,8,5.26791721771332,0.174603174603175
74,6,2,2,9,5,8,2,7,8,10,0,9,1,2,0,4,9,10,1,2,1,7.16741675812207,0.133786848072562
7691,9,4,3,4,3,2,7,1,4,7,4,7,5,5,3,2,5,4,6,4,4,4.64576201346647,0.188208616780045
13151,4,2,7,2,1,0,3,6,2,2,9,3,6,7,6,4,3,3,9,5,10,5.48918554542616,0.129251700680272
13328,3,0,6,5,4,5,6,7,3,6,3,1,3,6,1,8,9,7,2,2,5,5.38784162057515,0.129251700680272
7793,0,2,8,6,7,9,4,10,9,8,5,3,8,9,2,9,9,9,6,1,6,9.49463595275778,0.147392290249433
660,0,4,1,0,1,1,6,5,3,2,5,1,3,5,9,6,1,2,8,8,7,4.60871182654016,0.129251700680272
6268,8,1,7,6,10,8,8,4,10,10,4,6,5,5,4,7,7,9,2,3,3,8.84114169113181,0.115646258503401
7386,10,3,9,9,10,9,0,0,9,9,7,10,10,10,2,0,10,8,8,3,8,12.2233977340549,0.192743764172336
4463,3,3,7,3,1,2,2,6,3,1,5,5,2,6,6,4,0,2,8,4,9,4.26382926306127,0.129251700680272
4979,7,6,10,1,5,1,8,4,7,9,1,3,8,10,6,7,9,8,3,8,4,9.06726766479997,0.124716553287982
4235,3,1,2,3,4,6,9,4,5,8,2,2,1,2,1,8,7,8,1,0,2,4.59629965878075,0.142857142857143
5858,2,6,6,2,4,1,7,8,2,9,3,3,3,2,2,7,9,6,4,5,2,5.48503475467948,0.156462585034014
5679,5,9,7,6,1,1,5,4,1,1,5,6,8,8,10,3,2,5,5,9,3,6.48495194586981,0.138321995464853
7132,6,1,10,9,4,10,0,3,6,3,1,6,7,8,1,1,9,5,1,1,1,6.52339200835291,0.170068027210884
11382,1,4,1,7,1,2,2,10,1,1,1,6,3,5,2,8,1,2,5,1,0,3.29054397121482,0.206349206349206
6661,3,3,2,2,1,1,10,8,2,3,6,1,1,2,2,9,4,3,5,2,5,4.05918845694036,0.174603174603175
7540,5,1,0,4,7,7,8,5,4,10,0,2,2,3,2,8,9,9,3,4,2,6.08543094505596,0.115646258503401
2782,4,3,2,5,2,4,10,7,4,5,3,4,4,5,4,7,5,5,3,2,3,4.607521031762,0.206349206349206
4706,2,4,2,0,2,0,7,6,2,3,5,1,2,4,5,8,4,3,7,5,5,3.99859650846925,0.147392290249433
3758,4,9,2,1,8,5,9,2,6,0,2,5,3,2,8,4,0,0,4,9,3,5.27717498015418,0.129251700680272
4438,1,3,2,3,1,1,8,5,1,1,0,1,0,1,3,7,1,2,1,1,0,1.84309993186421,0.283446712018141
4852,1,5,7,4,3,5,0,6,0,4,7,2,6,5,5,4,7,1,8,6,7,5.45183922824234,0.138321995464853
9524,1,5,8,4,1,3,6,7,2,2,5,2,8,5,2,6,3,3,8,2,7,4.98834406923949,0.147392290249433
11219,4,6,9,8,5,7,0,4,3,2,5,4,8,8,4,3,2,2,6,2,5,5.60088923990212,0.138321995464853
6624,7,6,5,4,7,9,2,2,7,6,9,4,4,9,0,2,2,3,7,4,9,7.05344160922609,0.160997732426304
3654,8,8,6,10,10,8,0,1,9,2,1,8,6,8,2,1,1,2,4,4,4,7.11619289070392,0.156462585034014
6237,2,5,5,2,4,4,8,8,4,6,5,2,5,4,4,8,6,7,6,4,5,5.5803731285168,0.201814058956916
10272,8,9,6,8,8,5,7,8,9,8,5,8,6,7,9,7,8,5,5,9,5,11.1540366357171,0.233560090702948
9709,3,0,3,5,6,6,5,5,4,9,0,5,3,5,0,4,7,9,5,0,1,4.8739608915486,0.170068027210884
4117,2,6,4,5,7,6,5,8,8,1,2,4,9,10,6,6,0,1,1,7,1,6.51230171533387,0.124716553287982
10573,5,6,5,4,3,1,7,3,4,7,5,4,3,2,4,3,9,7,3,6,4,5.17884654675862,0.170068027210884
1943,2,8,7,6,9,8,1,5,2,7,3,6,8,6,8,1,7,2,6,7,1,7.3825167200876,0.156462585034014
11984,3,0,5,1,0,1,3,3,0,2,10,4,6,6,1,3,2,3,6,0,8,3.58664648859933,0.151927437641723
5991,7,3,0,1,4,0,9,2,4,8,2,5,3,3,2,3,9,9,2,2,3,4.84575825619684,0.160997732426304
9350,10,3,6,8,9,7,3,5,10,10,3,7,6,8,2,7,9,10,1,3,6,9.87263635169603,0.138321995464853
2009,3,10,0,2,6,5,9,4,6,4,10,3,0,0,9,5,2,4,9,9,9,7.53241470393906,0.142857142857143
3056,5,5,6,8,2,6,6,9,4,2,8,3,5,7,3,9,1,3,9,3,9,7.38717731655941,0.138321995464853
2321,1,8,5,1,4,2,2,1,4,1,4,1,6,6,9,1,1,3,6,9,3,4.47493185410962,0.183673469387755
717,5,9,5,4,3,6,6,4,4,3,5,3,4,6,7,7,4,3,3,9,6,6.07914771783552,0.188208616780045
9818,6,6,4,3,7,5,7,5,6,9,4,3,2,1,10,7,6,8,6,8,4,7.61217098552962,0.133786848072562
1331,4,10,9,7,9,7,6,8,8,4,9,5,9,8,9,8,2,5,9,10,10,12.4241490153904,0.170068027210884
3971,2,10,3,1,2,1,7,6,1,2,8,2,6,5,9,5,3,1,7,10,8,6.59277783455838,0.129251700680272
1731,4,6,5,10,7,8,6,8,2,6,4,6,5,5,3,5,5,2,4,4,4,6.56151502038986,0.174603174603175
1513,9,6,9,9,7,10,1,4,8,5,1,10,10,10,1,4,10,5,3,6,3,10.055373762584,0.138321995464853
8669,10,2,8,10,8,10,1,0,9,8,1,9,8,9,2,0,8,9,0,1,1,9.38365621731985,0.179138321995465
144,0,4,2,2,2,3,8,5,3,1,8,0,2,4,3,7,1,4,5,5,8,3.91095491390594,0.138321995464853
5786,7,6,7,5,7,5,3,1,9,4,9,8,9,9,9,0,3,4,5,5,5,8.25782575398664,0.160997732426304
3820,9,1,8,9,9,9,4,8,9,10,1,9,8,7,1,9,7,7,0,0,0,10.1769053631494,0.197278911564626
919,10,8,9,10,2,2,1,4,1,1,9,9,9,9,10,1,2,1,5,9,10,9.89093405830362,0.201814058956916
10528,3,2,4,4,7,8,7,9,3,4,3,4,5,2,5,7,6,1,1,1,2,4.72300578723719,0.133786848072562
8004,7,4,1,2,5,3,2,4,6,7,8,2,1,2,1,2,5,5,9,3,9,5.05798979328115,0.138321995464853
1736,4,2,2,6,9,8,8,9,7,0,9,5,1,1,2,9,0,1,6,4,7,6.85701596791852,0.124716553287982
11350,6,2,3,6,7,6,4,5,7,9,7,7,3,2,5,4,8,9,8,2,7,7.64822229251655,0.142857142857143
4533,0,10,2,0,0,0,8,10,0,1,9,1,0,0,10,9,0,2,10,10,10,7.99107528685679,0.256235827664399
6267,9,2,10,8,7,5,4,3,6,9,2,8,8,7,2,3,7,7,1,2,3,7.58591335120087,0.133786848072562
4385,4,7,7,7,2,4,2,4,1,1,7,5,3,0,8,3,2,0,10,9,8,5.98679014801533,0.120181405895692
4225,2,5,0,1,3,5,9,5,3,4,7,2,1,0,5,7,4,3,7,5,7,4.79861044967487,0.151927437641723
7080,9,0,6,1,5,0,4,7,7,2,9,4,10,10,3,5,4,2,1,2,5,6.20399225957326,0.111111111111111
9872,8,0,3,6,2,3,6,5,1,4,10,4,1,4,2,5,6,7,3,0,7,5.38896729570919,0.111111111111111
12950,4,10,2,3,2,0,1,0,0,5,4,6,1,2,9,0,5,4,3,10,3,4.38745579550228,0.129251700680272
7920,0,5,2,3,2,0,7,9,1,3,9,1,1,0,4,8,5,2,9,4,9,5.56625384754201,0.129251700680272
13055,3,10,5,5,1,2,5,3,1,1,9,3,6,5,9,3,3,1,6,9,6,5.84274057478894,0.174603174603175
2892,8,9,5,8,9,10,0,0,9,9,6,7,2,1,7,0,9,10,7,9,7,10.6839498319797,0.165532879818594
5866,4,2,4,0,7,4,0,1,4,5,10,5,6,7,6,0,4,5,9,5,9,6.21580601686337,0.147392290249433
12347,1,4,1,1,2,2,7,9,1,2,8,1,1,1,5,9,2,2,9,6,9,5.28052347518264,0.215419501133787
8193,9,9,9,9,8,8,1,1,6,3,6,9,9,9,10,2,4,4,2,10,6,10.4826177438021,0.179138321995465
13208,10,10,7,10,8,9,0,3,9,8,4,9,8,9,9,2,9,8,3,9,3,12.2219146161469,0.197278911564626
13339,5,4,7,8,7,5,5,7,6,4,2,8,9,9,2,5,6,4,2,5,2,7.08777903356001,0.160997732426304
12248,2,7,0,5,6,7,9,8,5,6,8,3,1,0,3,9,3,6,8,3,8,6.95824894447856,0.133786848072562
11048,2,8,2,1,4,4,9,9,1,4,10,0,2,0,4,8,3,5,9,4,9,6.81069017234093,0.147392290249433
12825,4,4,6,5,5,7,7,3,6,9,5,3,7,7,2,6,10,6,2,4,3,6.96628141740622,0.147392290249433
1283,4,2,3,4,5,4,5,3,4,1,4,5,3,2,3,5,1,2,5,5,3,2.90829415438326,0.224489795918367
1951,9,0,8,5,9,6,0,0,9,8,3,8,10,9,2,3,6,7,1,0,1,7.74158372909982,0.129251700680272
6572,2,6,9,2,2,2,6,4,2,7,8,1,8,8,9,6,4,3,9,7,10,7.7466359927888,0.142857142857143
12201,5,6,2,1,5,8,0,4,4,6,1,3,2,4,6,6,4,6,1,7,1,4.3325475738495,0.156462585034014
1945,8,6,0,6,5,6,9,5,7,10,3,7,1,3,8,6,8,9,3,6,5,8.55809143709625,0.142857142857143
11126,7,9,0,1,5,1,10,5,7,1,8,4,2,6,3,8,5,3,7,8,9,7.49369205805876,0.111111111111111
245,5,4,10,7,5,6,6,6,5,1,2,3,8,8,4,7,2,2,1,5,1,5.8223787763768,0.129251700680272
6604,7,3,6,6,8,8,4,1,9,7,3,4,3,5,2,1,6,7,3,2,4,5.93255018064313,0.129251700680272
11054,9,7,6,9,9,10,1,1,9,0,5,9,6,6,9,1,0,1,5,8,5,8.80476357281275,0.174603174603175
980,1,2,0,0,2,3,7,7,1,2,9,1,1,2,2,5,2,2,9,3,9,4.10531848138769,0.197278911564626
8874,2,8,1,3,1,3,8,8,1,6,10,1,1,0,10,9,7,4,10,10,10,8.74510838625284,0.156462585034014
3907,10,0,6,5,2,2,7,1,7,0,6,7,8,10,5,2,1,0,0,3,1,5.56156010456931,0.129251700680272
5734,0,10,9,1,1,0,9,2,0,1,9,1,3,3,9,4,1,1,10,9,9,7.34375530438942,0.206349206349206
13475,4,1,9,6,7,5,2,4,3,2,7,8,10,9,1,1,0,2,7,1,6,6.3951364214172,0.115646258503401
9614,5,3,3,9,8,9,2,4,6,10,0,8,1,1,0,4,9,9,2,0,0,6.68270220817109,0.124716553287982
7504,8,10,8,6,2,2,0,2,1,8,2,7,8,8,10,1,7,4,5,9,4,8.0552724189221,0.138321995464853
7725,5,2,2,1,6,7,7,1,0,7,2,3,2,0,0,3,8,5,0,1,1,3.12858580511687,0.151927437641723
12305,5,4,9,5,0,0,0,1,1,1,3,5,10,10,5,0,0,2,1,5,2,4.45253427113571,0.174603174603175
12881,8,3,6,3,7,4,8,2,8,6,5,5,6,7,4,4,4,7,4,5,5,6.67904496572513,0.165532879818594
7547,9,1,0,6,5,3,2,7,5,3,7,7,1,3,10,4,2,6,0,4,1,5.25394589726285,0.111111111111111
7977,1,8,8,3,2,6,2,8,2,3,6,3,10,9,6,7,4,4,8,7,6,7.34781055623961,0.138321995464853
12991,2,2,0,2,2,1,8,6,1,6,4,1,1,1,4,8,3,6,6,2,5,3.70961920045852,0.174603174603175
2964,0,5,1,1,0,1,9,10,0,3,8,0,0,0,1,10,2,5,10,4,8,5.81124903038329,0.165532879818594
12553,9,2,8,9,8,7,2,1,9,8,7,9,7,7,1,2,8,4,9,1,8,9.53436463220302,0.192743764172336
3450,10,1,8,6,3,1,4,0,3,6,3,9,9,8,1,2,7,4,8,1,6,6.81130169190001,0.124716553287982
5037,1,5,3,1,3,6,7,5,4,4,7,1,0,1,6,7,5,4,5,6,6,4.75608101947977,0.160997732426304
7110,9,2,5,10,4,0,1,2,3,5,1,8,6,7,0,2,4,4,4,0,4,4.70305797259564,0.129251700680272
1505,4,9,6,4,4,4,6,5,5,3,7,4,5,3,10,3,6,3,9,8,9,7.60672816770144,0.160997732426304
13191,5,9,7,6,0,2,3,5,0,6,5,3,6,7,8,5,7,6,8,9,8,7.36977021414132,0.142857142857143
12802,7,3,4,3,7,7,2,3,8,8,3,5,3,6,2,3,8,7,6,4,7,6.19312995406384,0.188208616780045
10157,5,5,4,6,5,6,6,7,5,5,5,3,5,5,1,7,5,5,7,2,7,5.62593683674435,0.292517006802721
3097,7,5,4,7,9,7,8,3,9,6,7,7,7,6,4,2,6,6,6,5,4,8.35429619851555,0.183673469387755
4569,4,8,6,5,2,0,6,7,5,2,6,7,2,5,6,4,4,4,5,7,6,5.5440956122537,0.174603174603175
3225,8,1,4,9,8,9,2,2,9,2,4,7,5,4,0,2,3,4,3,1,4,5.57100317111426,0.147392290249433
11482,5,4,7,6,7,9,3,4,7,7,7,5,7,8,6,6,9,6,7,5,7,8.87326841663515,0.224489795918367
4962,2,1,6,0,2,3,5,7,1,2,2,1,6,7,2,5,2,1,4,2,2,2.68729693449053,0.215419501133787
9047,0,3,2,5,5,5,7,7,2,7,10,4,3,1,3,7,5,4,10,2,10,6.64975521023515,0.147392290249433
12949,2,9,5,3,3,5,6,8,7,9,5,6,1,3,7,5,7,9,8,9,6,8.64166013924176,0.147392290249433
2001,8,3,8,1,9,9,9,3,9,9,3,4,8,9,2,7,8,7,2,5,4,9.17529968209864,0.170068027210884
10014,5,10,1,7,9,7,8,8,7,6,9,7,5,3,9,8,7,3,10,10,10,11.7884769203496,0.156462585034014
234,7,2,9,4,6,7,5,1,7,9,7,7,9,9,5,2,7,8,5,2,7,8.6038994834144,0.197278911564626
9115,2,4,1,3,1,3,8,10,3,7,4,5,0,1,8,8,8,7,6,9,6,6.88370408319636,0.115646258503401
9361,8,1,5,3,1,2,3,0,3,1,2,5,10,8,4,3,2,1,1,3,1,3.42782616967939,0.183673469387755
2652,2,4,1,10,2,10,0,2,1,6,0,3,1,1,1,3,10,3,9,2,9,5.42803088040851,0.156462585034014
8865,2,4,1,3,2,3,8,10,4,8,4,5,0,0,0,8,8,7,7,2,6,5.81712178919458,0.124716553287982
4139,3,1,9,4,4,10,10,6,5,6,0,7,2,5,0,4,9,6,1,2,1,6.10392478394773,0.111111111111111
13081,6,2,8,10,5,7,0,2,5,6,5,6,8,5,2,3,8,5,2,1,2,6.23811103457404,0.165532879818594
3623,9,9,1,8,7,9,3,2,7,4,8,7,0,0,9,3,3,7,4,9,6,8.51245690452426,0.147392290249433
4531,0,10,6,1,0,1,9,10,1,2,6,0,6,8,9,10,3,2,5,10,6,7.90905580839928,0.138321995464853
11493,1,3,4,0,9,9,9,9,7,4,10,1,7,9,2,9,2,5,6,1,8,8.36718320036067,0.142857142857143
12320,2,8,2,2,4,2,3,7,1,3,9,3,2,3,7,3,5,1,10,8,10,6.12085972450564,0.156462585034014
9265,5,5,9,8,7,9,8,6,6,7,2,6,3,2,4,7,8,3,3,2,2,7.07467048531584,0.138321995464853
2567,9,8,3,7,5,4,0,1,7,2,9,7,4,5,8,1,0,3,10,6,10,7.7424756854237,0.0975056689342403
3231,2,6,9,4,5,5,5,5,6,8,6,3,8,9,5,7,7,9,6,6,5,8.18551996864327,0.183673469387755
4242,3,6,6,7,7,9,5,9,6,7,9,4,5,5,6,8,8,4,10,6,9,10.0951426721511,0.156462585034014
11826,4,1,2,2,4,4,8,7,3,6,2,3,1,2,2,9,7,5,1,2,1,3.97393854959965,0.165532879818594
8779,8,1,7,7,8,4,7,8,10,10,6,5,7,10,3,8,7,9,7,6,8,11.2687458307674,0.179138321995465
6620,10,7,4,9,10,9,3,4,10,2,6,10,6,6,8,3,2,4,7,6,7,9.66236850355644,0.142857142857143
4541,5,3,4,6,6,8,3,3,5,5,5,3,1,3,4,3,5,5,6,3,2,4.40027876754769,0.229024943310658
3048,2,5,3,2,4,5,7,7,1,4,10,3,4,2,4,4,7,3,9,5,9,6.06591837315816,0.151927437641723
2129,4,9,3,8,1,4,4,6,4,1,6,8,3,5,7,3,5,4,7,9,7,6.81256386207615,0.142857142857143
10608,8,4,4,7,6,4,2,4,6,10,4,6,5,3,8,3,10,9,6,8,6,7.97771298200978,0.160997732426304
10797,7,6,3,5,7,6,5,2,6,6,10,4,1,5,2,3,8,5,9,6,10,7.63506553182475,0.138321995464853
370,2,1,5,9,1,3,0,9,1,2,1,7,6,7,1,7,5,4,4,1,0,4.3905689452543,0.151927437641723
4166,4,7,4,5,3,5,4,5,4,4,6,4,2,3,9,7,6,4,8,9,6,6.51881987877495,0.183673469387755
7689,0,9,1,1,1,1,9,9,0,1,10,0,0,1,9,10,1,1,10,9,10,7.93451018187069,0.27437641723356
9508,2,8,2,3,8,5,8,5,4,9,4,7,7,3,3,3,8,4,6,5,4,6.43181946989758,0.151927437641723
10043,9,10,3,8,9,9,9,6,9,8,10,8,6,7,9,9,9,5,10,9,10,14.7634554764191,0.256235827664399
4086,2,5,6,2,6,4,10,8,4,3,6,4,6,6,4,7,3,2,9,3,7,6.12039854838518,0.151927437641723
9628,9,5,10,9,7,7,0,5,5,8,4,10,9,8,4,2,7,6,4,2,3,8.59495867284935,0.115646258503401
9291,3,2,4,6,2,4,4,8,3,3,8,4,4,3,6,7,6,4,8,4,7,5.89134095720005,0.206349206349206
12253,8,6,10,8,4,3,0,1,4,9,4,6,9,9,7,1,10,9,2,7,3,9.27795100782281,0.115646258503401
7038,0,6,5,1,1,2,4,7,1,8,0,0,3,3,3,8,8,6,4,5,2,4.3303285756787,0.120181405895692
2707,3,3,7,4,7,8,7,6,8,7,2,4,8,6,3,6,7,7,2,3,3,6.80292683779497,0.197278911564626
2107,4,1,10,10,9,9,1,3,8,8,1,9,8,7,1,1,8,2,3,1,1,7.99383838370582,0.192743764172336
7363,9,7,7,10,9,10,0,7,6,1,2,9,9,4,8,2,0,2,3,8,2,8.6385837830749,0.129251700680272
11515,6,4,0,8,8,6,7,9,8,10,5,8,0,0,4,7,8,7,1,3,3,7.85699203448343,0.133786848072562
11582,6,8,7,8,4,4,3,1,2,9,6,7,8,6,10,0,8,7,5,8,4,8.18062012347124,0.133786848072562
85,2,7,2,1,5,5,8,7,5,8,9,3,1,1,9,9,4,9,8,6,8,8.04288565589728,0.138321995464853
12441,9,2,9,9,8,9,1,4,8,6,0,9,10,10,1,3,9,6,4,3,4,9.42536055015911,0.151927437641723
463,5,2,9,8,10,9,3,3,10,9,0,7,10,10,1,5,8,9,4,1,1,9.9193207553126,0.129251700680272
10427,7,8,8,8,7,6,3,2,6,1,5,9,9,9,9,4,2,1,1,9,3,8.42317449300192,0.138321995464853
9259,6,9,8,6,6,8,6,4,5,5,6,4,7,8,8,6,6,6,5,8,6,8.82048767167761,0.27437641723356
